,date,id,link,retweet,text,author
800,Jul 19,755588987033645056,/HillaryClinton/status/755588987033645056,False,"You're too kind, @SenCapito. #RNCinCLEpic.twitter.com/Onui0YFCNh",HillaryClinton
801,Jul 19,755587002989412352,/HillaryClinton/status/755587002989412353,False,"Lots of talk of ""talent and drive"" about someone who repeatedly drives his businesses into the ground. #RNCinCLEhttps://amp.twimg.com/v/feeba773-e7cd-4dc6-b5e3-c8f5ec9d8a36 …",HillaryClinton
802,Jul 19,755584109439754240,/HillaryClinton/status/755584109439754241,False,"This small business owner sold Donald Trump pianos for his Atlantic City casino.

Trump stiffed him for the payment.https://amp.twimg.com/v/f4a5560d-cb29-4f08-9048-a0bf90a250b9 …",HillaryClinton
803,Jul 19,755581715918229504,/HillaryClinton/status/755581715918229504,False,"If you think Chris Christie can lecture anyone on ethics, we have a bridge to sell you. http://nyti.ms/2asodda  #RNCinCLE",HillaryClinton
804,Jul 19,755580704440913920,/HillaryClinton/status/755580704440913920,False,"Not according to your anti-woman, anti-LGBT, anti-immigrant @GOP platform. #RNCinCLEhttps://twitter.com/PRyan/status/755575257713344513 …",HillaryClinton
805,Jul 19,755545375361134592,/HillaryClinton/status/755545375361134597,False,Let's do this.pic.twitter.com/DtYYBDTWE6,HillaryClinton
806,Jul 19,755534632897175552,/HillaryClinton/status/755534632897175552,False,"On this day in 1984, @TheDemocrats nominated Geraldine Ferraro—the first woman VP nominee on a major party ticket.pic.twitter.com/DzB7PdyABY",HillaryClinton
807,Jul 19,755503761473302528,/HillaryClinton/status/755503761473302528,False,"1973: 
 
Donald Trump is sued for housing discrimination.
Hillary begins her career at the Children's Defense Fund.http://hrc.io/2a9UM0g ",HillaryClinton
808,Jul 19,755482327266897920,/HillaryClinton/status/755482327266897920,False,"""He's built his empire on other people's backs."" —A small business owner who Donald Trump still owes $30,000https://amp.twimg.com/v/f4a5560d-cb29-4f08-9048-a0bf90a250b9 …",HillaryClinton
809,Jul 19,755436780086759424,/HillaryClinton/status/755436780086759425,False,"We think Trump's been involved in more than 5,500 lawsuits. We're going to try and read them all in 4 hours: http://hrc.io/2a9fUUi ",HillaryClinton
810,Jul 19,755420257125212160,/HillaryClinton/status/755420257125212161,False,"""Nothing is more ridiculous than Trump's claim that he's the enemy of Wall Street."" —@BarneyFrankhttps://amp.twimg.com/v/e1017354-b0a3-44c8-8726-f850e317b406 …",HillaryClinton
811,Jul 19,755403653498884096,/HillaryClinton/status/755403653498884096,False,"We’re going to enfranchise as many Americans as possible, and we're going to win. Join us: http://hrc.io/2a8TBhk https://amp.twimg.com/v/45cb07c2-a0cb-47b5-ac37-cd156a77a31c …",HillaryClinton
812,Jul 19,755374488213086208,/HillaryClinton/status/755374488213086209,False,"A small business owner sold Donald Trump pianos for his Atlantic City casino.

Trump stiffed him for the payment.https://amp.twimg.com/v/c5880b9b-574a-4b66-bbc5-012642d8ae1a …",HillaryClinton
813,Jul 18,755240874771116032,/HillaryClinton/status/755240874771116032,False,A good reminder. #RNCinCLEpic.twitter.com/h64AePQG0x,HillaryClinton
814,Jul 18,755223154168066048,/HillaryClinton/status/755223154168066050,False,"Republicans have a lot of nice things to say—when it's not an election year. Thanks, Mayor Giuliani. #RNCinCLEpic.twitter.com/h24PKVqPFE",HillaryClinton
815,Jul 18,755222229365972992,/HillaryClinton/status/755222229365972992,False,Republicans say the world doesn't respect us. The world disagrees. #RNCinCLEpic.twitter.com/xDCAikvvUo,HillaryClinton
816,Jul 18,755179347812548608,/HillaryClinton/status/755179347812548608,False,"""Donald Trump lost control of his own convention before it even started."" #RNCinCLEhttps://amp.twimg.com/v/4ed4c9e8-6851-4451-9c7b-3c7bdbb9269a …",HillaryClinton
817,Jul 18,755161979866652672,/HillaryClinton/status/755161979866652672,False,"Lincoln called it ""terrible."" FDR said he hated it.

@realDonaldTrump? ""I love war.""https://amp.twimg.com/v/52b533e8-18b7-41d5-88ee-f4b379eddb5c …",HillaryClinton
818,Jul 18,755148197522051072,/HillaryClinton/status/755148197522051072,False,Today’s #RNCinCLE theme: “Law and Order.”https://amp.twimg.com/v/b8138346-31ed-413c-9dbb-d18971f9f260 …,HillaryClinton
819,Jul 18,755141681570312192,/HillaryClinton/status/755141681570312192,False,"""I think Hillary will go down as one of the finest secretaries of state we've had."" –@POTUShttps://amp.twimg.com/v/d2149949-bb31-4391-99c3-08a2d60f5032 …",HillaryClinton
820,Jul 18,755121581827977216,/HillaryClinton/status/755121581827977216,False,We can't let these two anywhere near the White House.pic.twitter.com/lcvUYk0Fiy,HillaryClinton
821,Jul 18,755088649759428608,/HillaryClinton/status/755088649759428608,False,"""I’m pleased to announce a nationwide drive to get 3 million people to register to vote and commit to vote in this election."" —Hillary",HillaryClinton
822,Jul 18,755087553003393024,/HillaryClinton/status/755087553003393024,False,"We're watching the Party of Lincoln become the Party of Trump.

That's not just a loss for our country—it's a threat.",HillaryClinton
823,Jul 18,755086189112221696,/HillaryClinton/status/755086189112221696,False,White Americans need to do a better job of listening when African Americans talk about the seen and unseen barriers that you face every day.,HillaryClinton
824,Jul 18,755085094843478016,/HillaryClinton/status/755085094843478016,False,People who care about protecting the lives of police officers should be committed to getting assault weapons off our streets.,HillaryClinton
825,Jul 18,755071063843680256,/HillaryClinton/status/755071063843680256,False,Donald Trump: We're going to do everything we can to make sure you never become president. http://hrc.io/letter https://amp.twimg.com/v/ebd301b4-29ee-4310-8cf8-4c88a0c8b476 …,HillaryClinton
826,Jul 18,755058365936447488,/HillaryClinton/status/755058365936447488,False,"Confessions of a Republican:

""I was a Republican... Trump, he's a different kind of man. This man scares me.""https://amp.twimg.com/v/5406c866-ba80-43a1-8838-4f4f58c70ae0 …",HillaryClinton
827,Jul 18,755021918718132224,/HillaryClinton/status/755021918718132225,False,"""I think the Party is about to make a terrible mistake in Cleveland."" A confession from a Republican on Trump:https://amp.twimg.com/v/9d0e62bd-ec8f-4f50-bee0-6e85e04add4a …",HillaryClinton
828,Jul 17,754872190957301760,/HillaryClinton/status/754872190957301761,False,"""Are you going to vote for the guy who wants to build a wall or for someone who's building bridges?"" —@Lin_Manuelhttps://amp.twimg.com/v/5cb66808-2443-4656-aecd-7939bc5e803f …",HillaryClinton
829,Jul 17,754791361556062208,/HillaryClinton/status/754791361556062208,False,Just a few of the ways @realDonaldTrump has proven that he's unfit for the presidency:https://amp.twimg.com/v/a7031062-d610-4514-ba7b-f9a1f682e050 …,HillaryClinton
830,Jul 17,754681490768736256,/HillaryClinton/status/754681490768736256,False,That time Donald Trump introduced his running mate...sort of.https://amp.twimg.com/v/86ff1f38-1884-4b09-a4a0-f267307f8370 …,HillaryClinton
831,Jul 16,754431177335779328,/HillaryClinton/status/754431177335779329,False,We’ve got to say with one voice that Latinos are a vital part of the American community.https://amp.twimg.com/v/42055a86-c421-4833-86e2-ac5bf5636b05 …,HillaryClinton
832,Jul 16,754406021024612352,/HillaryClinton/status/754406021024612352,False,What kind of president do we want our kids looking up to?https://amp.twimg.com/v/9f8edc75-c7d8-4403-b63d-7a7ff8591fe7 …,HillaryClinton
833,Jul 16,754379364301701120,/HillaryClinton/status/754379364301701120,False,"Mike Pence would outlaw abortion.

And Donald Trump just made him his running mate.pic.twitter.com/RLOgEFzW7S",HillaryClinton
834,Jul 16,754348981648515072,/HillaryClinton/status/754348981648515072,False,"Bad for:
 The economy
 Women
 Immigrants 
 And *literally* the planetpic.twitter.com/M0s5sQOGrd",HillaryClinton
835,Jul 16,754340847655813120,/HillaryClinton/status/754340847655813120,False,"Well, ​*we’ve*​ got plenty to say about Mike Pence. Here you go:pic.twitter.com/LGbVGvN7F7",HillaryClinton
836,Jul 16,754338319522201600,/HillaryClinton/status/754338319522201600,False,"""I long for the day that Roe v. Wade is sent to the ash heap of history."" —Trump's VP pick, Mike Pencehttps://amp.twimg.com/v/45c4a7ee-0d0e-40b3-90b5-e6eaf5a17ba7 …",HillaryClinton
837,Jul 16,754330779535024128,/HillaryClinton/status/754330779535024129,False,FACT: Mike Pence advocated for legislation that allowed businesses to discriminate against LGBT people.https://amp.twimg.com/v/2038e076-2e54-4553-80d4-729f19369b41 …,HillaryClinton
838,Jul 16,754313788938072064,/HillaryClinton/status/754313788938072064,False,"Donald Trump:
Always divisive.
Not so decisive.https://amp.twimg.com/v/f99a7b02-52cf-44cf-aea5-02eb04fd9c40 …",HillaryClinton
839,Jul 15,754121501729849344,/HillaryClinton/status/754121501729849344,False,Hillary on the situation in #Turkey.pic.twitter.com/WwpeKFXwX1,HillaryClinton
840,Jul 15,753999369595158528,/HillaryClinton/status/753999369595158528,False,Mike Pence: He’s Donald Trump with a different haircut.pic.twitter.com/R2hYduGaym,HillaryClinton
841,Jul 15,753978880097222656,/HillaryClinton/status/753978880097222656,False,"If you like Donald Trump, you’re going to love his choice for vice president.pic.twitter.com/5F5jIz89HA",HillaryClinton
842,Jul 15,753976302970044416,/HillaryClinton/status/753976302970044416,False,"Get to know Trump's VP pick, Mike Pence: current governor of Indiana and potential disaster for America.http://hrc.io/29YvIcd ",HillaryClinton
843,Jul 15,753971186820870144,/HillaryClinton/status/753971186820870144,False,"If you had any doubts about Trump sticking with his dangerous plan for America, say hello to his VP pick.pic.twitter.com/xuFClfZeLi",HillaryClinton
844,Jul 15,753968719626326016,/HillaryClinton/status/753968719626326016,False,It's official: @realDonaldTrump just chose Mike Pence as his running mate. What you need to know about him:https://amp.twimg.com/v/45c4a7ee-0d0e-40b3-90b5-e6eaf5a17ba7 …,HillaryClinton
845,Jul 14,753796129263788032,/HillaryClinton/status/753796129263788032,False,"""Every American stands in strong solidarity with the people of France"" —Hillary on the attack in Nicepic.twitter.com/BBGgHucSE0",HillaryClinton
846,Jul 14,753620486257569792,/HillaryClinton/status/753620486257569792,False,"When our kids are scared by our politicians and policy debates, it’s a sign something has gone badly off the rails.https://amp.twimg.com/v/9f8edc75-c7d8-4403-b63d-7a7ff8591fe7 …",HillaryClinton
847,Jul 14,753618387369095168,/HillaryClinton/status/753618387369095168,False,"Next week in Cleveland, Republicans will nominate someone who thinks “Latino outreach” is tweeting out a picture of a taco bowl.",HillaryClinton
848,Jul 14,753617215568613376,/HillaryClinton/status/753617215568613377,False,"“For families making less than $125,000 a year, we’ll eliminate tuition at public colleges and universities.” —Hillary",HillaryClinton
849,Jul 14,753616440880693248,/HillaryClinton/status/753616440880693249,False,"""We need to close the gender pay gap...Latinas earn just 55 cents for every dollar earned by a white man. That is just outrageous."" —Hillary",HillaryClinton
850,Jul 14,753560766645620736,/HillaryClinton/status/753560766645620736,False,"Remember: When @realDonaldTrump opens his mouth, our kids are listening.https://amp.twimg.com/v/9f8edc75-c7d8-4403-b63d-7a7ff8591fe7 …",HillaryClinton
851,Jul 13,753416049949675520,/HillaryClinton/status/753416049949675520,False,Gun violence against Americans is all of our problem. We need to solve it together.https://amp.twimg.com/v/0b720cc0-b5b7-422a-9661-2fe5157d0875 …,HillaryClinton
852,Jul 13,753395070523629568,/HillaryClinton/status/753395070523629568,False,"In the presence of practical, tactical brilliance @hamiltonmusical.pic.twitter.com/iIkjPoWLhA",HillaryClinton
853,Jul 13,753382670730571776,/HillaryClinton/status/753382670730571777,False,"In America, we lift each other up. We build bridges, not walls. We stand together because we're stronger together.https://amp.twimg.com/v/450d416b-ce8a-4242-b24d-4b9d673712d8 …",HillaryClinton
854,Jul 13,753321799681572864,/HillaryClinton/status/753321799681572864,False,"Let’s be more than allies to each other.

Let’s take on each other’s struggles as our own.https://amp.twimg.com/v/f771e133-d872-4a05-b46c-bec7a3cfb827 …",HillaryClinton
855,Jul 13,753277643664027648,/HillaryClinton/status/753277643664027648,False,"""Donald Trump’s campaign adds up to an ugly, dangerous message to America. A message that you should be afraid."" —Hillary",HillaryClinton
856,Jul 13,753277364612788224,/HillaryClinton/status/753277364612788224,False,"""I do wish Donald would listen to other people once in a while. He might actually learn something. But...he only listens to himself.""",HillaryClinton
857,Jul 13,753276953780744192,/HillaryClinton/status/753276953780744193,False,"Imagine if Trump had not just Twitter to go after critics and opponents, but also the IRS—or our military. Do you think he’d be restrained?",HillaryClinton
858,Jul 13,753276435968757760,/HillaryClinton/status/753276435968757760,False,"Trump has banished members of the press who have criticized him.

Is there any doubt he would do the same as president?",HillaryClinton
859,Jul 13,753275598894751744,/HillaryClinton/status/753275598894751744,False,"""Even this—the killing of black people by police—is somehow all about him."" —Hillary on Trumphttps://twitter.com/JohnJHarwood/status/753060285162881024 …",HillaryClinton
860,Jul 13,753275280077316096,/HillaryClinton/status/753275280077316096,False,"In times like these, we need a president who can help pull us
together, not split us apart.

And that's why Donald Trump is so dangerous.",HillaryClinton
861,Jul 13,753273975338364928,/HillaryClinton/status/753273975338364928,False,"These things can be true at once:

We need criminal justice reform.

We need to support police.

We need to do more to stop gun violence.",HillaryClinton
862,Jul 13,753271643179540480,/HillaryClinton/status/753271643179540481,False,"""The words Lincoln spoke all those years ago hold resonance for us now...he said: 'A house divided against itself cannot stand.'"" —Hillary",HillaryClinton
863,Jul 13,753237572273500160,/HillaryClinton/status/753237572273500160,False,"In America, we're always stronger together.pic.twitter.com/s9wAMfIywe",HillaryClinton
864,Jul 12,753055678391083008,/HillaryClinton/status/753055678391083013,False,"Thank you, @BernieSanders. Proud to fight alongside you.pic.twitter.com/v6GbG89BUk",HillaryClinton
865,Jul 12,753008496099090432,/HillaryClinton/status/753008496099090432,False,"Happy birthday, Malala! Thank you for fighting for every girl's right to an education.pic.twitter.com/GjC69J0rSr",HillaryClinton
866,Jul 12,752954885646278656,/HillaryClinton/status/752954885646278656,False,Taking on systemic racism—and rebuilding trust between police and citizens—will require contributions from us all.pic.twitter.com/dXhKHEvZ2r,HillaryClinton
867,Jul 12,752913890548199424,/HillaryClinton/status/752913890548199425,False,"""Hillary Clinton will make an outstanding president and I am proud to stand with her today."" —@BernieSandershttps://amp.twimg.com/v/0282414b-36b3-4cb3-aa21-345fd1edd75b …",HillaryClinton
868,Jul 12,752901286677377024,/HillaryClinton/status/752901286677377024,False,"Together, let’s go win this election.pic.twitter.com/lRSwpk9y4b",HillaryClinton
869,Jul 12,752900404460023808,/HillaryClinton/status/752900404460023809,False,"To everyone who poured your heart and soul into Bernie’s campaign, thank you. Our country desperately needs your voices.",HillaryClinton
870,Jul 12,752899016996814848,/HillaryClinton/status/752899016996814848,False,"Let’s expand Social Security—not cut or privatize it.
Let’s offer paid family leave.
Let’s guarantee equal pay for women once and for all.",HillaryClinton
871,Jul 12,752897336007913472,/HillaryClinton/status/752897336007913472,False,"$7.25 an hour is a starvation wage. So sorry Donald, if you’re watching, we’re not cutting the minimum wage, we’re raising the minimum wage.",HillaryClinton
872,Jul 12,752895261807116288,/HillaryClinton/status/752895261807116288,False,"Thank you, @BernieSanders, not just for your endorsement, but for a lifetime of fighting injustice.",HillaryClinton
873,Jul 12,752893748158296064,/HillaryClinton/status/752893748158296068,False,"""Hillary Clinton will make an outstanding president, and I am proud to stand with her today."" —@BernieSanders",HillaryClinton
874,Jul 12,752889790169841664,/HillaryClinton/status/752889790169841665,False,"""If anyone out there thinks this election is not important...think about the SCOTUS justices Donald Trump will nominate."" —@BernieSanders",HillaryClinton
875,Jul 12,752888042688577536,/HillaryClinton/status/752888042688577536,False,"""I have come here to make it as clear as possible as to why I am endorsing Hillary Clinton."" —@BernieSanders in New Hampshire",HillaryClinton
876,Jul 12,752887334786531328,/HillaryClinton/status/752887334786531328,False,"""She will be the Democratic nominee...and I intend to do everything I can to make certain she will be the next president."" —@BernieSanders",HillaryClinton
877,Jul 12,752863722020929536,/HillaryClinton/status/752863722020929536,False,Donald Trump in the Oval Office is flat-out dangerous. We can’t let it happen.pic.twitter.com/nisFcVaJMf,HillaryClinton
878,Jul 11,752691462223966208,/HillaryClinton/status/752691462223966208,False,"Praising some of the world's most notorious, brutal dictators should be a red flag for a presidential candidate.https://amp.twimg.com/v/06d359e1-0d50-4e84-aa3b-3d0d0ba3b0de …",HillaryClinton
879,Jul 11,752666171791454208,/HillaryClinton/status/752666171791454208,False,"""They picked a nominee whose only plan is to build a higher wall."" —@POTUS on @realDonaldTrump's dangerous policieshttps://amp.twimg.com/v/724a0ec1-af72-4958-9fdf-356b032589de …",HillaryClinton
880,Jul 11,752535107437600768,/HillaryClinton/status/752535107437600768,False,"New ad: Donald Trump's number one foreign policy advisor? Himself.

And his ""very good brain.""https://amp.twimg.com/v/a0313c3c-bb02-4c45-b11d-0e47ce1ee679 …",HillaryClinton
881,Jul 11,752491213840904192,/HillaryClinton/status/752491213840904192,False,You have a problem when a candidate looks to Saddam Hussein and Kim Jong-un as examples of good leadership.http://hrc.io/29Bfy9I ,HillaryClinton
882,Jul 11,752474802699415552,/HillaryClinton/status/752474802699415557,False,What does it say about a presidential candidate when he consistently showers praise on brutal dictators?https://amp.twimg.com/v/5e867f87-cd70-4e10-b95a-f9f95415c5ac …,HillaryClinton
883,Jul 10,752333772322959360,/HillaryClinton/status/752333772322959360,False,"""Hillary is not somebody who fears the future. She believes that it is ours to shape."" —@POTUSpic.twitter.com/cSAdZFNa4G",HillaryClinton
884,Jul 10,752272179627233280,/HillaryClinton/status/752272179627233281,False,"""You can count on her, and how she won’t waver, and she won’t back down, and she will not quit."" —@POTUSpic.twitter.com/BYCgixAh8K",HillaryClinton
885,Jul 10,752254577844649984,/HillaryClinton/status/752254577844649984,False,"When Donald Trump's casinos failed, hundreds of people lost their jobs, but he walked away with millions.http://hrc.io/29GWuWz ",HillaryClinton
886,Jul 10,752157935552176128,/HillaryClinton/status/752157935552176128,False,"As the President has reminded us, the arc of the moral universe is long but it bends toward justice.https://amp.twimg.com/v/ecfe52ef-9d89-41df-b558-3043a9315d38 …",HillaryClinton
887,Jul 9,751952082194751488,/HillaryClinton/status/751952082194751489,False,"""I saw how she treated everybody with respect. That's how you judge somebody."" —@POTUS on Hillaryhttps://amp.twimg.com/v/8cfdb454-3c9f-4e05-955c-8a595f2e9261 …",HillaryClinton
888,Jul 9,751852380120027136,/HillaryClinton/status/751852380120027136,False,"Congrats, @serenawilliams on your record-tying 22nd Grand Slam title! #Wimbledonpic.twitter.com/MAqtFwyM0R",HillaryClinton
889,Jul 8,751544959535288320,/HillaryClinton/status/751544959535288320,False,"“Let us not grow weary in doing good, for in due season, we shall reap, if we do not lose heart.” —Galatians 6:9",HillaryClinton
890,Jul 8,751544249716445184,/HillaryClinton/status/751544249716445184,False,"""When the 24-hour news cycle moves on, I won’t.” —Hillary on preventing gun violence and addressing racial injustice",HillaryClinton
891,Jul 8,751543607891558400,/HillaryClinton/status/751543607891558400,False,"""Elie Wiesel once clarified for us that 'the opposite of love is not hate—it’s indifference.' ... None of us can afford to be indifferent.""",HillaryClinton
892,Jul 8,751543251895721984,/HillaryClinton/status/751543251895721984,False,"""Let’s ask ourselves, what can I do to stop violence and promote justice? How can I show that your life matters to me?"" —Hillary",HillaryClinton
893,Jul 8,751542474972291072,/HillaryClinton/status/751542474972291072,False,White Americans need to do a better job of listening when African Americans talk about the seen and unseen barriers you face every day.,HillaryClinton
894,Jul 8,751542261175951360,/HillaryClinton/status/751542261175951360,False,"We cannot, must not, vilify police officers. Remember what those officers were doing when they died. They were protecting a peaceful march.",HillaryClinton
895,Jul 8,751541751521869824,/HillaryClinton/status/751541751521869824,False,"""I will bring law enforcement and communities together to develop national guidelines on the use of force by police officers."" —Hillary",HillaryClinton
896,Jul 8,751541323346374656,/HillaryClinton/status/751541323346374656,False,“Gun violence is ripping apart people’s lives. They are trying to tell us. We need to listen.” —Hillary,HillaryClinton
897,Jul 8,751540060659515392,/HillaryClinton/status/751540060659515393,False,There is clear evidence that black Americans are more likely to be killed in police incidents than any other group. We have to do better.,HillaryClinton
898,Jul 8,751539842564100096,/HillaryClinton/status/751539842564100096,False,"There is something wrong with our country. There is too much violence...too much senseless killing, too many people dead who shouldn’t be.",HillaryClinton
899,Jul 8,751401960381767680,/HillaryClinton/status/751401960381767680,False,"I mourn for the officers shot while doing their sacred duty to protect peaceful protesters, for their families & all who serve with them. -H",HillaryClinton
900,Jul 7,751245220222689280,/HillaryClinton/status/751245220222689280,False,We have a responsibility to fight for the next generation. All of us. #TBThttps://amp.twimg.com/v/f2fd877d-4b37-44ea-9358-6651298ed0fc …,HillaryClinton
901,Jul 7,751199631728607232,/HillaryClinton/status/751199631728607232,False,Too many African American families are mourning. Too many young black men and women have been taken from us.pic.twitter.com/arkjOeLu7G,HillaryClinton
902,Jul 7,751133678269587456,/HillaryClinton/status/751133678269587456,False,"Alton Sterling Matters.
Philando Castile Matters.
Black Lives Matter.pic.twitter.com/GmUFN9sDH6",HillaryClinton
903,Jul 7,751092479013695488,/HillaryClinton/status/751092479013695488,False,Trump got ahead by cheating working people like Andrew Tesoro. Now he wants to do the same thing to our country.https://amp.twimg.com/v/0697121c-7131-4bbb-b406-87f1aacf93d9 …,HillaryClinton
904,Jul 7,751081918712676352,/HillaryClinton/status/751081918712676352,False,America woke up to yet another tragedy of a life cut down too soon. Black Lives Matter. #PhilandoCastile -H,HillaryClinton
905,Jul 7,751023340198952960,/HillaryClinton/status/751023340198952960,False,We can't let Trump's approach to the economy anywhere near the White House.pic.twitter.com/KYK95eht0p,HillaryClinton
906,Jul 6,750868980299104256,/HillaryClinton/status/750868980299104256,False,Do you want to build a strawman?https://twitter.com/realDonaldTrump/status/750865499660091393 …,HillaryClinton
907,Jul 6,750851893480521728,/HillaryClinton/status/750851893480521728,False,"""The death of Alton Sterling is a tragedy, and my prayers are with his family."" —Hillarypic.twitter.com/Yky4ZxfbLN",HillaryClinton
908,Jul 6,750807357009997824,/HillaryClinton/status/750807357009997824,False,Let's make sure @realDonaldTrump never has the chance to bankrupt America the way he bankrupted his businesses.https://amp.twimg.com/v/ddefc426-248a-423c-991a-840a56b922aa …,HillaryClinton
909,Jul 6,750795094849093632,/HillaryClinton/status/750795094849093632,False,Let's make it so that no student has to take on debt to go to a public college or university in their state.http://hrc.io/29saXp8 ,HillaryClinton
910,Jul 6,750779275217932288,/HillaryClinton/status/750779275217932288,False,"Praying for a safe Eid Al-Fitr. My heart breaks for families struck by terror in Turkey, Iraq, Saudi Arabia, and Bangladesh this Ramadan. -H",HillaryClinton
911,Jul 6,750767819554381824,/HillaryClinton/status/750767819554381824,False,"Who got hurt when Trump abandoned Atlantic City?
Small businesses
Vendors
Local builders
Casino workershttps://amp.twimg.com/v/feeba773-e7cd-4dc6-b5e3-c8f5ec9d8a36 …",HillaryClinton
912,Jul 6,750734210223202304,/HillaryClinton/status/750734210223202305,False,"""In America, we don’t begrudge people being successful…but we do if they get rich by destroying other people."" —Hillary",HillaryClinton
913,Jul 6,750733773277425664,/HillaryClinton/status/750733773277425665,False,“No major company has filed Chapter 11 more often in the last 30 years than Trump’s casinos.” —Hillary,HillaryClinton
914,Jul 6,750729621251981312,/HillaryClinton/status/750729621251981312,False,"Donald Trump called the Trump Plaza Casino and Hotel ""the biggest hit yet.""

Now, it's abandoned.pic.twitter.com/qjhy8Xj2U8",HillaryClinton
915,Jul 6,750723543118147584,/HillaryClinton/status/750723543118147585,False,"Trump made millions while bankrupting his businesses, laying off workers, and stiffing contractors. Here's how:https://amp.twimg.com/v/77dcd631-7137-4bbe-a3dd-219ac3b5455f …",HillaryClinton
916,Jul 6,750719440786976768,/HillaryClinton/status/750719440786976768,False,Hillary heard you: College costs are too high in America. It's time to fix it.pic.twitter.com/HFcBczvyPH,HillaryClinton
917,Jul 6,750668519243669504,/HillaryClinton/status/750668519243669504,False,Donald Trump's praise for brutal dictators like Saddam Hussein knows no bounds.pic.twitter.com/5bvlO3rnI5,HillaryClinton
918,Jul 5,750532509096706048,/HillaryClinton/status/750532509096706048,False,What @POTUS said.pic.twitter.com/5ReWX7DISf,HillaryClinton
919,Jul 5,750471661992849408,/HillaryClinton/status/750471661992849408,False,"""I'm here today because I believe in Hillary Clinton."" —@POTUS at his first campaign stop of 2016https://amp.twimg.com/v/7245cf7e-9b9b-48f2-bfd2-76e8c940950c …",HillaryClinton
920,Jul 5,750454711317397504,/HillaryClinton/status/750454711317397504,False,Fired up. Ready to go.pic.twitter.com/DKgJbGCTNE,HillaryClinton
921,Jul 5,750426641344724992,/HillaryClinton/status/750426641344724992,False,"Thanks, Obama.pic.twitter.com/qL1JqkJHpX",HillaryClinton
922,Jul 5,750426161126240256,/HillaryClinton/status/750426161126240257,False,"""The fact is, Hillary is steady. Hillary is true. … That’s how real change and real progress happen.” —@POTUS",HillaryClinton
923,Jul 5,750425270730027008,/HillaryClinton/status/750425270730027008,False,"""Don’t boo, vote! Booing doesn’t help. You need to vote.” —@POTUS on Donald Trump’s dangerous policies",HillaryClinton
924,Jul 5,750419606758653952,/HillaryClinton/status/750419606758653953,False,"""There has never been any man or woman more qualified for this office than Hillary Clinton. That's the truth."" —@POTUS",HillaryClinton
925,Jul 5,750419098136416256,/HillaryClinton/status/750419098136416256,False,"""I saw how she treated everybody with respect...that's how you judge somebody. How they treat others when the cameras are off."" —@POTUS",HillaryClinton
926,Jul 5,750416665855361024,/HillaryClinton/status/750416665855361024,False,"“I don’t know about you, but we’re fired up and ready to go!” —Hillarypic.twitter.com/op0E8Xiw3Z",HillaryClinton
927,Jul 5,750415877456232448,/HillaryClinton/status/750415877456232448,False,"""In America, we don’t tear each other down, we lift each other up.

We build bridges, not walls."" —Hillary",HillaryClinton
928,Jul 5,750412719363387392,/HillaryClinton/status/750412719363387392,False,"""Someone who has never forgotten where he came from. And Donald, if you’re out there tweeting: It’s Hawaii."" —Hillary on @POTUS",HillaryClinton
929,Jul 5,750389340635664384,/HillaryClinton/status/750389340635664384,False,"Q: ""Will you condemn David Duke and say that you don't want...white supremacists' [votes]?""

Trump: ""I don't know.""https://amp.twimg.com/v/d8176f2e-08c6-45b5-b791-7f7def312891 …",HillaryClinton
930,Jul 5,750379080147537920,/HillaryClinton/status/750379080147537920,False,"In a new interview, @POTUS talks about why Hillary has everything it takes to be president.https://amp.twimg.com/v/a7b7fad7-571e-4b9e-9e0d-cb696b96684b …",HillaryClinton
931,Jul 4,750037589118291968,/HillaryClinton/status/750037589118291968,False,"Happy Fourth of July! Today let's celebrate the best of America—our freedom, diversity, and the values we share. -Hpic.twitter.com/C6Mdt4iVg5",HillaryClinton
932,Jul 4,750029259956166656,/HillaryClinton/status/750029259956166661,False,"""To be great, we can't be small. We have to be as big as the values that define America."" —Hillarypic.twitter.com/RPCgLUrBTs",HillaryClinton
933,Jul 4,749980211760996352,/HillaryClinton/status/749980211760996352,False,Here's to 240 years of progress.pic.twitter.com/rxZa7Niodt,HillaryClinton
934,Jul 3,749742151903289344,/HillaryClinton/status/749742151903289344,False,A message from @realDonaldTrump on America.https://amp.twimg.com/v/a5165c67-ef4d-491d-80a0-a9462181e8e9 …,HillaryClinton
935,Jul 3,749723223089090560,/HillaryClinton/status/749723223089090560,False,"Looking forward to hitting the campaign trail together, @POTUS.https://amp.twimg.com/v/77ba5595-51b0-4ff9-8eaf-0b561c711f1b …",HillaryClinton
936,Jul 3,749701475350286336,/HillaryClinton/status/749701475350286341,False,Today's attack in Baghdad is another horrific example of ISIS's savagery. We will defeat them. My prayers are with the victims' families. -H,HillaryClinton
937,Jul 3,749680542568722432,/HillaryClinton/status/749680542568722433,False,Every American should have the opportunity to live up to their God-given potential.https://amp.twimg.com/v/90f972f2-68e4-43d8-a2a5-e071cd3149c8 …,HillaryClinton
938,Jul 2,749419180097695744,/HillaryClinton/status/749419180097695744,False,"""We join all those around the world in mourning his loss"" —Hillary and @BillClinton on the passing of Elie Wieselpic.twitter.com/HNVH0LlWpr",HillaryClinton
939,Jul 2,749394367748665344,/HillaryClinton/status/749394367748665344,False,We're not going to turn back the clock on progress.pic.twitter.com/U3IZJ2lmEW,HillaryClinton
